68;1526685054655;8;72;7;1526685064662
69;1526685064662;6;36;6;1526685069898
70;1526685069898;6;36;7;1526685075213
71;1526685075214;8;36;10;1526685080875
72;1526685080875;7;0;22;1526685121705
73;1526685121705;12;0;16;1526685161796
74;1526685161796;13;0;21;1526685202009
75;1526685202009;11;0;11;1526685236376
76;1526685236376;7;72;13;1526685246418
77;1526685246418;9;36;11;1526685251265
78;1526685251265;9;75;13;1526685261658
79;1526685261658;9;72;12;1526685271412
80;1526685271412;6;92;11;1526685284321
81;1526685284321;6;64;13;1526685292631
82;1526685292631;7;72;8;1526685302347
83;1526685302347;6;108;7;1526685315509
84;1526685315509;6;144;38;1526685336637
85;1526685336637;7;144;7;1526685357592
86;1526685357592;6;72;14;1526685367696
87;1526685367696;8;108;7;1526685383180
88;1526685383180;6;36;8;1526685388249
89;1526685388249;7;36;10;1526685393041
90;1526685393041;6;41;16;1526685398332
91;1526685398332;7;53;10;1526685405459
92;1526685405460;7;36;13;1526685411308
93;1526685411308;6;72;9;1526685421415
94;1526685421415;6;108;12;1526685436166
95;1526685436166;7;98;16;1526685449636
96;1526685449636;6;103;11;1526685464118
97;1526685464118;6;36;9;1526685468820
98;1526685468820;6;108;9;1526685483857
99;1526685483857;6;71;8;1526685494010
100;1526685494010;6;36;9;1526685498954
101;1526685498954;12;36;13;1526685503570
102;1526685503570;5;72;9;1526685513424
103;1526685513424;10;72;16;1526685523405
104;1526685523405;10;108;14;1526685538923
105;1526685538924;6;72;13;1526685548360
106;1526685548360;6;118;10;1526685563182
107;1526685563182;8;144;10;1526685581182
108;1526685581182;6;144;10;1526685599318
109;1526685599318;6;144;19;1526685620743
110;1526685620743;9;90;12;1526685633351
111;1526685633351;6;108;11;1526685648914
112;1526685648914;8;78;13;1526685659968
113;1526685659968;7;36;6;1526685664287
114;1526685664287;7;43;9;1526685670037
115;1526685670037;6;70;6;1526685679916
116;1526685679916;6;72;14;1526685690895
117;1526685690895;7;41;7;1526685696554
118;1526685696554;8;64;12;1526685706125
119;1526685706125;7;108;14;1526685721538
120;1526685721538;7;72;13;1526685731184
121;1526685731184;6;72;6;1526685740926
122;1526685740926;6;36;7;1526685745609
123;1526685745609;6;72;8;1526685755132
124;1526685755132;6;72;9;1526685763590
125;1526685763590;6;108;13;1526685779282
126;1526685779282;9;110;16;1526685794297
127;1526685794297;7;180;10;1526685817161
128;1526685817161;7;166;18;1526685838432
129;1526685838432;6;144;17;1526685859836
130;1526685859836;6;87;14;1526685872126
131;1526685872126;7;72;9;1526685881906
132;1526685881906;5;72;15;1526685891953
133;1526685891953;6;72;8;1526685901724
134;1526685901724;6;97;26;1526685916307
135;1526685916307;9;73;6;1526685928965
136;1526685928965;11;75;15;1526685940293
137;1526685940293;14;108;18;1526685958270
138;1526685958270;7;36;10;1526685963787
139;1526685963787;6;36;6;1526685968569
140;1526685968569;6;36;8;1526685973202
141;1526685973202;7;36;6;1526685978112
142;1526685978112;6;38;7;1526685983126
143;1526685983126;8;36;10;1526685988069
144;1526685988069;8;72;7;1526685998316
145;1526685998316;6;36;5;1526686002808
146;1526686002808;6;63;5;1526686011263
147;1526686011263;6;72;6;1526686021020
148;1526686021020;6;69;7;1526686030212
149;1526686030212;5;108;7;1526686045339
150;1526686045339;6;73;6;1526686053319
151;1526686053319;5;108;7;1526686068159
152;1526686068159;6;45;6;1526686073879
153;1526686073879;6;120;9;1526686090290
154;1526686090290;7;37;13;1526686095109
155;1526686095109;8;49;14;1526686101830
156;1526686101830;6;36;8;1526686106529
157;1526686106529;10;67;13;1526686115357
158;1526686115357;8;108;21;1526686130676
159;1526686130676;6;79;15;1526686141374
160;1526686141374;8;108;24;1526686154464
161;1526686154464;9;144;7;1526686173326
162;1526686173326;6;144;9;1526686190643
163;1526686190643;6;144;14;1526686211225
164;1526686211225;7;108;14;1526686226919
165;1526686226919;7;72;7;1526686236604
166;1526686236604;6;36;14;1526686241350
167;1526686241350;8;36;6;1526686246034
168;1526686246034;6;36;13;1526686251059
169;1526686251059;8;72;12;1526686260904
170;1526686260904;6;72;7;1526686270755
171;1526686270755;7;108;8;1526686285437
172;1526686285437;6;121;8;1526686300127
173;1526686300128;11;144;9;1526686317915
174;1526686317915;10;144;7;1526686335638
175;1526686335638;6;144;9;1526686353183
176;1526686353183;7;144;9;1526686373832
177;1526686373832;6;108;20;1526686386846
178;1526686386846;10;144;19;1526686408516
179;1526686408516;7;108;14;1526686423706
180;1526686423706;7;108;11;1526686438990
181;1526686438990;7;108;12;1526686451557
182;1526686451557;6;108;23;1526686466621
183;1526686466621;8;108;8;1526686481434
184;1526686481434;5;72;10;1526686491142
185;1526686491142;7;108;15;1526686508306
186;1526686508306;6;36;21;1526686512924
187;1526686512924;7;72;6;1526686523048
188;1526686523048;6;72;6;1526686532910
189;1526686532911;6;144;8;1526686550834
190;1526686550834;6;144;7;1526686570019
191;1526686570019;7;144;11;1526686591042
192;1526686591042;8;108;6;1526686606120
193;1526686606120;6;108;11;1526686621661
194;1526686621661;8;72;10;1526686631510
195;1526686631510;6;72;7;1526686641214
196;1526686641214;6;72;6;1526686650615
197;1526686650615;6;108;9;1526686663107
198;1526686663107;6;108;7;1526686677543
199;1526686677543;6;108;7;1526686692174
200;1526686692174;6;108;8;1526686704974
201;1526686704974;5;180;8;1526686727651
202;1526686727651;6;144;16;1526686745572
203;1526686745572;10;180;9;1526686769434
204;1526686769434;8;144;10;1526686787117
205;1526686787117;6;144;13;1526686804700
206;1526686804700;10;144;21;1526686826678
207;1526686826678;8;108;12;1526686842649
208;1526686842649;9;72;6;1526686852313
209;1526686852314;5;108;16;1526686867198
210;1526686867198;8;72;10;1526686876894
211;1526686876894;6;108;7;1526686892785
212;1526686892785;6;72;14;1526686902377
213;1526686902377;8;72;9;1526686912119
214;1526686912119;6;36;14;1526686917017
215;1526686917017;7;72;8;1526686928859
216;1526686928859;9;72;10;1526686940232
217;1526686940232;6;72;16;1526686951535
218;1526686951535;6;108;12;1526686964776
219;1526686964776;8;108;16;1526686980705
220;1526686980705;7;76;8;1526686991093
221;1526686991093;7;106;7;1526687006550
222;1526687006550;5;72;9;1526687016583
223;1526687016583;6;35;10;1526687021196
224;1526687021196;8;55;8;1526687028578
225;1526687028578;7;108;6;1526687045859
226;1526687045859;5;69;7;1526687056354
227;1526687056354;6;72;6;1526687066675
228;1526687066675;6;72;6;1526687076522
229;1526687076522;6;36;6;1526687081288
230;1526687081288;5;72;7;1526687091097
231;1526687091097;5;66;9;1526687099877
232;1526687099877;6;72;14;1526687109690
233;1526687109690;8;72;13;1526687119469
234;1526687119469;8;72;8;1526687129384
235;1526687129384;6;36;12;1526687133951
236;1526687133951;7;0;16;1526687173701
237;1526687173701;7;36;11;1526687178466
238;1526687178466;7;36;12;1526687182944
239;1526687182944;7;36;10;1526687188053
240;1526687188053;8;36;6;1526687192806
241;1526687192806;5;36;7;1526687197545
242;1526687197545;6;72;13;1526687207312
243;1526687207313;9;36;9;1526687211994
244;1526687211994;6;72;9;1526687221835
245;1526687221835;6;108;9;1526687234691
246;1526687234691;6;144;11;1526687252166
247;1526687252166;6;108;13;1526687267470
248;1526687267470;6;107;6;1526687282144
249;1526687282144;5;108;12;1526687297180
250;1526687297180;11;72;7;1526687308401
251;1526687308401;7;36;12;1526687313036
252;1526687313036;8;36;8;1526687317601
253;1526687317601;7;36;13;1526687322174
254;1526687322174;11;99;14;1526687335760
255;1526687335760;7;72;12;1526687345674
256;1526687345675;8;72;6;1526687355125
257;1526687355125;6;108;7;1526687368020
258;1526687368020;7;108;7;1526687383058
259;1526687383058;6;70;6;1526687392834
260;1526687392834;7;36;7;1526687397607
261;1526687397607;7;72;12;1526687407916
262;1526687407916;6;36;6;1526687412836
263;1526687412836;5;44;10;1526687419215
264;1526687419215;7;36;12;1526687423722
265;1526687423722;7;60;9;1526687431741
266;1526687431741;7;36;9;1526687436669
267;1526687436669;11;72;11;1526687446433
268;1526687446433;6;72;9;1526687456051
269;1526687456051;7;36;8;1526687460872
270;1526687460872;6;72;6;1526687470532
271;1526687470532;7;36;9;1526687475151
272;1526687475151;7;36;6;1526687479861
273;1526687479861;5;36;5;1526687484696
274;1526687484696;6;36;7;1526687489089
275;1526687489089;7;47;6;1526687495524
276;1526687495524;6;51;7;1526687502308
277;1526687502308;8;44;6;1526687508259
278;1526687508259;6;69;7;1526687517495
279;1526687517495;6;72;7;1526687527220
280;1526687527220;7;72;7;1526687536841
281;1526687536841;6;76;6;1526687547062
282;1526687547062;6;109;8;1526687559913
283;1526687559913;6;108;7;1526687574363
284;1526687574363;5;108;7;1526687589853
285;1526687589853;6;72;8;1526687599663
286;1526687599663;6;72;7;1526687609220
287;1526687609220;6;72;6;1526687618895
288;1526687618895;5;72;6;1526687628576
289;1526687628576;9;72;8;1526687637980
290;1526687637980;5;108;7;1526687651029
291;1526687651029;7;144;24;1526687669575
292;1526687669575;8;144;16;1526687689750
293;1526687689750;6;144;17;1526687707857
294;1526687707857;6;180;14;1526687730935
295;1526687730935;7;144;8;1526687748597
296;1526687748597;6;144;9;1526687766082
297;1526687766082;6;144;8;1526687783676
298;1526687783676;6;144;21;1526687804273
299;1526687804273;6;72;9;1526687814373
300;1526687814373;6;108;14;1526687830370
8.396947;12.785140
1.257862;12.798169
2.684564;12.738494
6.299213;12.572987
7.246377;12.690919
5.263158;12.619375
3.105590;12.854207
5.696203;12.857303
4.320988;12.882097
4.320988;12.873738
2.040816;12.715713
7.518797;12.658488
4.635762;12.787101
1.863354;12.812282
3.289474;12.768783
3.676471;12.630598
4.968944;12.877969
4.166667;12.945668
3.030303;12.900208
4.242424;12.923428
6.666667;12.650284
2.857143;12.656527
2.097902;12.678174
3.378378;12.728045
4.117647;12.942804
4.494382;13.056066
6.040268;12.775491
3.086420;12.870100
2.857143;12.977350
5.035971;12.680779
5.454545;12.932923
6.329114;12.880136
2.097902;12.671388
3.496503;12.691848
6.015038;12.628225
7.633588;12.633204
7.299270;12.683488
4.093567;12.975777
6.289308;12.882742
5.109489;12.660707
2.721088;12.702168
4.225352;12.700852
2.797203;12.682405
0.666667;12.717338
3.571429;12.651548
6.923077;12.611352
2.112676;12.665532
5.147059;12.653277
2.877698;12.644866
6.153846;12.610913
3.703704;12.620562
4.444444;12.629412
6.201550;12.600877
12.096774;12.639190
4.895105;12.684546
5.185185;12.643240
4.444444;12.627993
6.201550;12.598271
5.072464;12.657946
2.158273;12.638029
5.223881;12.630598
2.898551;12.635423
7.575758;12.631863
5.384615;12.593059
6.250000;12.585629
4.477612;12.623168
6.818182;12.625619
2.857143;12.655495
5.303030;12.613132
4.545455;12.600490
6.153846;12.608307
9.836066;12.570768
6.060606;12.619969
11.111111;12.533229
4.411765;12.635423
6.201550;12.593059
5.223881;12.621001
7.200000;12.570768
3.649635;12.640635
5.797101;12.664783
5.925926;12.626496
6.201550;12.595665
3.703704;12.617956
5.303030;12.615738
3.649635;12.635423
2.777778;12.675852
5.303030;12.615738
6.976744;12.610913
5.970149;12.645846
5.925926;12.643086
5.925926;12.634675
7.142857;12.575593
5.384615;12.595665
2.127660;12.655495
2.857143;12.654902
3.731343;12.613132
2.919708;12.625387
6.382979;12.713597
1.960784;12.765997
2.797203;12.670201
5.442177;12.750981
5.147059;12.653277
3.267974;12.782922
3.750000;12.860064
4.938272;12.904930
4.294479;12.878562
3.448276;12.715713
5.035971;12.683385
3.246753;12.793938
3.472222;12.695743
2.702703;12.733179
5.468750;12.574999
0.602410;12.864295
5.952381;12.975777
4.347826;12.880136
2.185792;13.033336
5.925926;12.631243
6.060606;12.621594
2.797203;12.688210
5.970149;12.640635
2.906977;12.951215
1.587302;13.116283
4.729730;12.754387
4.402516;12.860064
1.176471;12.920281
2.721088;12.720537
4.166667;12.951963
3.048780;12.890172
1.986755;12.731657
4.195804;12.700465
2.054795;12.700465
3.472222;12.705676
5.673759;12.699768
5.487805;12.925596
6.329114;12.884316
4.379562;12.653277
4.347826;12.660707
4.929577;12.703896
1.379310;12.685604
7.031250;12.598271
5.223881;12.633204
3.731343;12.607920
3.623188;12.650671
6.818182;12.613416
5.263158;12.620562
3.424658;12.705367
2.898551;12.638029
2.941176;12.617956
4.347826;12.665919
8.396947;12.653664
3.623188;12.644866
2.836879;12.661739
2.027027;12.715558
4.411765;12.640635
3.676471;12.633204
5.263158;12.619375
8.000000;12.578199
3.731343;12.610526
3.597122;12.647910
6.870229;12.617363
2.857143;12.660707
6.015038;12.630598
2.877698;12.650671
2.898551;12.638029
3.597122;12.644711
2.158273;12.638029
5.468750;12.566589
9.090909;12.545484
3.424658;12.699562
5.384615;12.589860
4.511278;12.607327
5.303030;12.605314
2.173913;12.627993
2.877698;12.645459
2.127660;12.655495
2.816901;12.662771
3.649635;12.638029
2.068966;12.686636
4.477612;12.617956
2.836879;12.668137
6.250000;12.588235
1.398601;12.662926
2.941176;12.617956
3.676471;12.630598
2.127660;12.658101
4.545455;12.600490
1.418440;12.645459
2.919708;12.627993
8.000000;12.578199
3.649635;12.638029
6.766917;12.627244
1.960784;12.737539
2.127660;12.658101
4.000000;12.759005
3.378378;12.734701
2.941176;12.614757
6.569343;12.670253
2.777778;12.698246
2.597403;12.782922
3.508772;12.929233
3.125000;12.854749
5.128205;12.831967
2.739726;12.697111
2.721088;12.730960
2.564103;12.785966
1.315789;12.745924
2.721088;12.723143
6.060606;12.630985
2.424242;12.890172
4.022989;13.005885
2.994012;12.920281
4.864865;13.074565
4.444444;12.627993
4.225352;12.696672
5.147059;12.653277
2.797203;12.685604
1.212121;12.873247
3.296703;13.076139
3.896104;12.804568
1.807229;12.890172
5.521472;12.920281
5.555556;12.718963
2.352941;12.941927
4.938272;12.900208
3.496503;12.688855
3.496503;12.690429
4.895105;12.704696
5.479452;12.731683
4.861111;12.723633
4.166667;12.945668
1.807229;12.891746
7.462687;12.650284
3.521127;12.680392
1.973684;12.750491
2.112676;12.665532
4.444444;12.626806
6.521739;12.658230
6.153846;12.605701
1.388889;12.670356
7.812500;12.608307
4.379562;12.655882
5.185185;12.618240
4.347826;12.644711
3.676471;12.630598
2.083333;12.676006
9.022556;12.688984
1.379310;12.673401
2.702703;12.721801
6.250000;12.585629
4.316547;12.663158
3.703704;12.623168
6.201550;12.595665
5.303030;12.613132
5.263158;12.623168
8.333333;12.631708
3.355705;12.725284
5.511811;12.565557
4.285714;12.664190
6.201550;12.600877
6.976744;12.601315
8.000000;12.580804
6.299213;12.578199
6.201550;12.593059
2.857143;12.658101
8.130081;12.555520
4.411765;12.640635
6.106870;12.610526
9.166667;12.538054
4.477612;12.616770
4.195804;12.685888
3.521127;12.678019
5.303030;12.612538
7.317073;12.545484
3.496503;12.678457
5.303030;12.610526
4.477612;12.623168
7.086614;12.590841
5.426357;12.583023
1.369863;12.686636
3.571429;12.663751
4.411765;12.643240
2.684564;12.710037
2.898551;12.634830
6.106870;12.610526
6.976744;12.610913
5.343511;12.605701
4.477612;12.623168
2.173913;12.625387
1.398601;12.665532
5.442177;12.763778
2.666667;12.745924
3.521127;12.674226
4.081633;12.741100
3.546099;12.661584
3.821656;12.835708
1.204819;12.880136
3.703704;12.884857
3.773585;12.839991
3.496503;12.693034
2.649007;12.752503
