1;1526414112531;60;342;13;1526414152272
2.836879;12.658540
0.680272;12.683437
5.109489;12.665919
1.369863;12.693034
3.649635;12.638029
1.369863;12.686636
1.369863;12.679644
6.201550;12.589267
4.444444;12.630598
9.160305;12.668318
3.472222;12.682095
2.941176;12.620562
4.411765;12.637435
4.827586;12.703200
4.411765;12.640041
3.546099;12.668576
5.185185;12.629850
5.303030;12.606140
5.882353;12.655728
9.917355;12.563338
1.388889;12.675568
3.649635;12.633643
2.857143;12.642105
3.649635;12.627244
2.797203;12.675413
8.870968;12.580804
8.593750;12.602941
9.756098;12.580804
4.411765;12.637435
8.800000;12.583023
5.343511;12.605701
7.086614;12.590841
2.142857;12.642853
3.731343;12.613132
2.877698;12.650671
5.223881;12.632611
7.812500;12.598116
3.676471;12.630598
2.739726;12.689526
4.580153;12.593059
2.054795;12.695485
4.580153;12.595665
3.623188;12.653277
4.444444;12.624200
2.127660;12.652890
2.721088;12.696956
4.316547;12.651548
1.960784;12.741332
1.351351;12.699717
1.398601;12.662332
2.112676;12.668137
1.408451;12.652890
4.444444;12.625387
5.035971;12.673452
6.521739;12.686094
1.398601;12.662926
3.311258;12.765997
2.721088;12.703948
5.228758;12.799047
5.095541;12.850027
3.750000;12.864785
5.263158;12.801420
2.083333;12.679206
1.298701;12.770125
3.267974;12.784495
3.225806;12.786353
3.424658;12.728355
2.857143;12.655495
4.878049;12.890069
4.790419;12.945668
6.369427;12.870100
4.733728;12.961999
5.185185;12.637435
1.973684;12.736120
2.054795;12.700465
5.882353;12.658333
6.289308;12.879930
3.141361;13.143244
3.225806;12.792958
5.487805;12.899512
5.660377;12.880136
3.496503;12.703458
6.586826;12.986690
2.424242;12.890172
0.000000;12.708927
5.333333;12.761404
5.147059;12.653277
4.347826;12.660707
1.851852;12.825517
4.678363;12.985813
4.216867;12.931891
1.250000;12.800724
1.948052;12.753974
2.797203;12.688210
4.411765;12.643240
5.185185;12.631037
4.444444;12.626806
5.109489;12.647317
4.477612;12.623168
6.818182;12.617208
6.569343;12.664190
6.923077;12.608152
5.185185;12.643240
3.571429;12.670743
4.444444;12.633204
12.820513;12.555907
1.398601;12.665532
4.411765;12.640635
5.303030;12.615738
8.130081;12.560732
2.797203;12.669015
5.303030;12.609339
3.521127;12.678019
0.649351;12.738288
7.812500;12.610320
8.730159;12.602296
5.147059;12.640480
3.448276;12.694737
1.333333;12.719789
3.676471;12.627993
6.250000;12.579231
4.477612;12.623168
5.303030;12.609933
4.477612;12.625774
9.090909;12.553302
4.411765;12.634236
5.426357;12.583023
6.250000;12.583023
2.702703;12.709005
2.898551;12.640635
4.477612;12.613570
1.265823;12.780883
2.919708;12.625387
1.369863;12.695640
3.546099;12.662178
2.877698;12.639061
5.384615;12.595665
2.127660;12.655495
6.060606;12.620562
4.166667;12.697936
2.054795;12.685888
5.223881;12.623607
2.919708;12.627993
3.546099;12.658385
3.496503;12.669453
3.787879;12.593059
2.040816;12.699123
3.703704;12.617956
3.401361;12.709005
4.026846;12.755367
3.289474;12.760630
4.511278;12.610526
1.973684;12.755961
1.369863;12.690429
1.910828;12.797189
3.067485;12.880136
5.921053;12.814604
3.636364;12.911818
1.829268;12.827685
2.684564;12.742622
3.311258;12.764423
3.448276;12.710991
4.166667;12.720924
2.083333;12.673401
3.125000;12.850027
5.521472;12.915559
5.128205;12.839991
2.072539;13.104673
4.477612;12.615351
2.702703;12.714423
6.766917;12.648452
4.195804;12.688494
3.030303;12.903356
6.321839;13.046030
5.517241;12.736920
5.844156;12.835167
8.609272;12.853020
2.000000;12.745821
6.211180;12.914424
6.918239;12.890017
2.054795;12.700903
5.839416;12.678561
0.657895;12.730419
4.929577;12.709701
4.794521;12.732096
2.234637;13.025958
5.000000;12.875905
4.225352;12.690429
1.315789;12.740455
4.109589;12.718602
2.054795;12.698685
4.285714;12.664783
8.870968;12.580804
5.185185;12.645846
3.571429;12.652735
3.571429;12.663751
2.040816;12.683721
3.623188;12.641667
4.511278;12.607920
1.973684;12.730702
1.360544;12.700465
5.633803;12.731347
3.649635;12.638029
6.250000;12.580417
4.379562;12.650671
6.015038;12.621001
2.898551;12.638029
3.623188;12.641073
5.303030;12.607920
4.477612;12.617956
15.454545;12.521361
9.090909;12.555907
1.333333;12.710191
2.054795;12.690274
7.200000;12.568162
9.917355;12.563338
9.600000;12.588673
8.943089;12.565557
2.857143;12.649097
3.597122;12.658101
4.511278;12.613132
2.040816;12.702322
3.472222;12.675697
2.877698;12.639654
6.299213;12.575593
2.112676;12.668137
3.649635;12.635423
2.068966;12.682843
4.477612;12.615351
7.142857;12.578199
5.511811;12.562357
3.267974;12.751213
1.369863;12.689242
2.777778;12.685449
10.655738;12.586016
2.919708;12.627993
2.857143;12.660707
2.142857;12.645459
3.649635;12.638029
2.721088;12.709753
3.649635;12.627838
1.408451;12.655495
5.263158;12.620562
3.649635;12.634236
1.360544;12.690867
4.054054;12.744738
1.910828;12.793938
5.970149;12.645846
1.273885;12.796105
4.411765;12.638029
6.164384;12.760630
3.773585;12.850027
4.347826;12.884857
1.851852;12.851601
3.424658;12.720537
8.333333;12.646285
